topic,weibo_content,weibo_id
金融无关,【斯皮尔伯格哈佛大学演讲：听从内心的声音】这是斯皮尔伯格2016年在哈佛的演讲，他在演讲中说到，无论做什么选择，都要听从内心，追随直觉，没有什么比这更能定义每个人的角色。他认为，不论你的父母或社会压力怎么安排你的未来，只有做自己真正在意的事情才有意义。 （来源：@思想聚焦 ）,4264370902562520
市场监管,【恒丰银行原董事长姜喜运受审  被控私 股份折合人民币7.5…】据新华社消息，7月17日至20日，山东省烟台市中级人民法院一审公开开庭审理恒丰银行原董事长姜喜运等贪污、受贿、违规出具金融票证、故意销毁会计凭证、会计账簿一案。被告人姜喜运利用担任恒丰银行董事长职务上的便利，将恒丰银行股份陆续 至其个人或亲友控制的公司名下，予以隐匿，据为己有，共计折合人民币7.5亿余元。¡查看图片,4264358630213460
金融无关,#夜读#【刷爆朋友圈的高赞演讲：为什么最棒的员工往往没有完美的简历？】一个候选人拥有完美的简历，而另一个的经历则充满艰辛，作为雇主你会雇佣谁呢？人力资源总监瑞吉娜·哈特利选择给逆境中的“拳击手”一个机会。因为她知道，他们是被低估的竞争者，就像“拳击手”，他/她的武器是激情和决心。当你没有那根“金钥匙”时，就做一名“拳击手”吧，哪怕遭遇绝境，也可以触底反弹、“弯道超车”。,4264356466301900
金融无关,与其羡慕别人，不如努力过好自己的生活。晚安~,4264356177309240
市场行为-股票,发表了博文《 载：PE竟然又要上市了！这次是港股，不是九鼎也不是中科招商》PE竟然又要上市了！这次是港股，不是九鼎也不是中科招商优塾团队创投智汇今天与其他行业多数公司一样，证券化一直是诸多PE机构的梦,4264355178312530
市场监管,"发表了博文《 载：证监会深夜发重磅！自此47万亿资管""有松有紧""全规范，股市将迎增量资金？这十大关键解读必看》证监会深夜发重磅！自此47万亿资管""有松有紧""全规范，股市将迎增量资金？这十大关键解读必看",4264354754441280
金融无关,【环境部扩围空气质量排名城市，公布柴油车治污重点区域】柴油货车污染治理攻坚战要坚持“车、油、路”统筹治理，以京津冀及周边地区、长三角地区、汾渭平原以及中西部等区域为重点，建立健全最严格的机动车全防全控环境监管体系。¡查看图片,4264352742366550
金融无关,【73岁篮球奶奶每天打球 见球友多半离世感叹“必须得锻炼”】山东枣庄73岁的孙奶奶每天坚持篮球锻炼，被称为“篮球奶奶”。孙奶奶年轻时曾是市篮球队队员，上学时就开始打球，现在和年轻人组队打球依然能轻松上篮。见球友多半离世，奶奶感慨：“必须得锻炼。”你多久没锻炼了？,4264348626970000
宏观经济-外汇与外贸,【#给中美贸易算笔账#第二笔：中国对美贸易顺差，美国真的吃了亏？】作为全球最大的发展中国家和最大的发达国家，中美贸易关系不仅影响两国自身的发展，还对全球经济发展产生重要影响。过去一段时间，美方多次以贸易失衡为由，挑起针对中国的贸易调查和不合理制裁，那么，中国对美国的贸易顺差主要来自哪里？这些顺差是否都是中国受益呢？ 数据显示，近几年顺差上升的原因是中间产品进口规模扩大，且大部分都以最终产品形式出口到了美国等其他国家。从国际经济的历史经验来看，这种中间产品进口规模扩大带来的顺差，是产业经济结构调整的一个必经阶段，即使欧美发达国家也走过这样的发展道路。2017年，中国以加工贸易方式对美国的进出口总额占到我国与美国进出口总额的37%左右。从具体产品来看，贸易顺差的产品主要来自于手机、电脑等加工贸易产品。不难看出，中美之间产业结构以及消费结构的差异，形成中美之间较大数量的贸易顺差。因此，中国承担了产业链条上很多国家的顺差 移，这些顺差的最终受益者并非只有中国。,4264348455448510
微观经济-互联网金融,【苏宁发布区块链白皮书 新技术落地应用场景将提速】苏宁IT总部区块链研发中心技术总监姚平对《证券日报》记者表示，苏宁区块链技术目前主要有智慧零售、金融和物联网等领域的应用场景，可为业界提供切实可行的技术借鉴。在金融领域，苏宁利用区块链特有的构建信任机制，率先实现了广泛的应用。黑名单共享、信用证等区块链产品相继落地，解决了传统金融交易中的痛点，使金融业务的开展更加透明、高效。,4264341076762210
金融无关,【What？！游泳也会脱水中暑？真相原来是...】连日的高温，让许多人选择了游泳消暑，除了游泳馆，水上乐园和海边现在都是人山人海。但你知道吗？夏天游泳也可能会中暑。专家表示，夏天游泳中暑很常见。原因有三：①室外游泳池、海水经过长时间暴晒，水温升高，导致身体热量无法散失；②室外游泳时，头部长时间露在外面，长时间暴晒后，头部温度升高，导致中枢神经系统功能的障碍，造成中暑；③游泳耗体能较大，可能会导致身体脱水，周围循环血容量不足，造成体位性低血压头晕等等情况。,4264339768085140
市场监管,【长春涉造假狂犬疫苗销量占国内市场近1/4！深交所启动谴责】长春长生公司因狂犬病疫苗生产存在记录造假问题遭罚。深交所向长生生物公司连续两次下发关注函，要求说明长春长生公司生产疫苗情况。从深交所披露信息中看到，长春长生涉事狂犬病疫苗销量占国内市场近四分之一。,4264337621476260
市场行为-股票,【阿里巴巴和腾讯据悉将计划入股WPP集团】据天空新闻报道，阿里巴巴、腾讯和华人文化控股集团（CMC）据悉计划购买全球广告传播巨头WPP集团中国业务20%的股份，谈判估值约20至25亿美元，或需要耗时数个月。根据协议，WPP将把中国的代理业务集中到一家新的控股公司。由阿里巴巴、腾讯和CMC组成的财团将在新公司获得大致相等的股权，WPP集团将保留多数股权和控制权。若交易顺利完成，将凸显营销业务和数字技术领域的快速融合。,4264337620868180
金融无关,【在机场围堵明星 严重扰乱秩序者将被列入禁飞黑名单】“粉丝大量聚集可能会造成过度拥挤，甚至踩踏事件。一些过激的粉丝会霸占安检通道以及登机口，这会严重影响到机场秩序，甚至会造成航班延误。如果出现上述后果，还将会被航空公司列入到禁飞乘客黑名单。”,4264333192494250
市场行为-股票,“中国股市估值处历史较低水平，是价值投资一个很好时期”，“未来我们可能在中国市场再创5万亿美元规模。”Vanguard集团是全球最大公募和资管规模第二机构投资者，投资A股约300亿元，持股超过1900家A股公司。证券时报社长兼总编辑何伟近日走访了这家全球具有独一无二构架的外企。,4264328112889220
金融无关,【如何与自己做朋友？ 】与自己做朋友？这听起来有点荒谬，但是却很有用！当我们的好朋友遇到困境，我们总能侃侃而谈帮助他们度过困境，但是当我们自己遇到了麻烦，我们却似乎无能为力，与自己做朋友，也许就能解决这一点！via中国日报,4264325973157090
金融无关,夏夜初凉，美食美景，人生一乐也！,4264322555065650
金融无关,【我国科学家揭示上海大气污染纳米微细粒子形成化学机制】近日，我国科研团队首次发现并证实了上海大气中的硫酸——二甲胺——水三元成核现象，揭示了上海大气污染纳米微细粒子形成，也就是所谓大气新粒子形成的化学机制。这为我国大气颗粒物污染防治政策的制定提供了新的科学证据。7月20日，该研究成果以《中国典型超大城市的硫酸——二甲胺大气新粒子形成事件》为题发表于国际顶级学术期刊《科学》。据论文通讯作者、复旦大学环境科学与工程系教授王琳介绍，由人类活动或自然活动所带来的大气颗粒物直接排放，在科学上叫作“一次排放”，然而，在空气中时常发生着的，还有颗粒物的“二次形成”，其中的一种形成过程是：大气中部分气体分子随机碰撞，通过分子间作用力或化学键而生成分子团簇，分子团簇进一步生长则形成了纳米微细粒子，也就是大气新粒子，期间发生了从气体到凝聚态的相变。这些纳米微细粒子的继续生长，则可造成大气PM2.5污染。“这种过程会大幅增加颗粒物的数量浓度，我们团队就是关注这个变‘多’的过程，研究城市空气中的大气新粒子是怎么形成的。”王琳说。利用国际上最新的纳米颗粒物粒径放大技术，通过长达三年半的大气观测与数据分析，王琳团队研究证实，在上海大气新粒子的形成过程中，一个气体硫酸分子和一个二甲胺分子随机碰撞，通过氢键形成稳定的分子簇，分子簇通过与其他硫酸分子、二甲胺分子、水分子或其他硫酸——二甲胺团簇的碰撞继续生长；一定尺寸以后，其他物种（例如极低挥发性有机化合物）开始加入这个过程，并最终形成大气新粒子。解释了高污染城市大气中的大气新粒子形成事件，就能为我国大气颗粒物污染尤其是大气颗粒物的二次形成提供潜在的防治措施，也有助于更好地理解我国雾霾污染和更大尺度上的全球气候变化。王琳认为，在中国典型的城市环境中，除了加强对污染物一次排放的监测和管理，对污染物的二次形成也应予以同样程度的关注和重视，对参与大气新粒子形成过程中的关键化学物种应该有更具针对性的控制，如减少二氧化硫排放、提高生产生活污水处理能力等，从而有效降低空气中颗粒物的数量浓度，减轻我国大气颗粒物污染。此外，如将这一机制运用于全球气候模式中，能更好地模拟全球大气颗粒物乃至云凝结核的数目，理解整个地球的气候变化趋势。（记者 吴振东）,4264322195006860
